web_scraper_order,web_scraper_start_url,prix,nom,adresse,url_image
"1772096821-1046","https://sn.coinafrique.com/categorie/moutons?page=3","800 000CFA","Mouton","Louga, Sénégal","https://images.coinafrique.com/thumb_4198188_uploaded_image1_1683021884.jpg"
"1772096821-1047","https://sn.coinafrique.com/categorie/moutons?page=3","75 000CFA","Mouton","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4196101_uploaded_image1_1682881390.jpg"
"1772096821-1048","https://sn.coinafrique.com/categorie/moutons?page=3","850 000CFA","Mouton ladoum","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4195346_uploaded_image1_1682806636.jpg"
"1772096821-1049","https://sn.coinafrique.com/categorie/moutons?page=3","125 000CFA","Moutons","Pikine, Sénégal","https://images.coinafrique.com/thumb_4192844_uploaded_image1_1682618419.jpg"
"1772096821-1050","https://sn.coinafrique.com/categorie/moutons?page=3","Prix sur demande","Moutons","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_4177437_uploaded_image1_1681517035.jpg"
"1772096821-1051","https://sn.coinafrique.com/categorie/moutons?page=3","75 000CFA","Brebis","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4175237_uploaded_image1_1681390037.jpg"
"1772096821-1052","https://sn.coinafrique.com/categorie/moutons?page=3","Prix sur demande","Mouton","Thies, Sénégal","https://images.coinafrique.com/thumb_4169738_uploaded_image1_1681049475.jpg"
"1772096821-1053","https://sn.coinafrique.com/categorie/moutons?page=3","150 000CFA","Mouton Azawat","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4160771_uploaded_image1_1680528476.jpg"
"1772096821-1054","https://sn.coinafrique.com/categorie/moutons?page=3","95 000CFA","Brebis","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4155201_uploaded_image1_1680182796.jpg"
"1772096821-1055","https://sn.coinafrique.com/categorie/moutons?page=3","600 000CFA","Mouton ladoum","Louga, Sénégal","https://images.coinafrique.com/thumb_4152006_uploaded_image1_1679997359.jpg"
"1772096821-1056","https://sn.coinafrique.com/categorie/moutons?page=3","500 000CFA","Mouton ladoum","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4150306_uploaded_image1_1679880896.jpg"
"1772096821-1057","https://sn.coinafrique.com/categorie/moutons?page=3","400 000CFA","Mouton Ladoum Azawatt","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4150287_uploaded_image1_1679880266.jpg"
"1772096821-1058","https://sn.coinafrique.com/categorie/moutons?page=3","500 000CFA","Mouton ladoum","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4143070_uploaded_image1_1679409169.jpg"
"1772096821-1059","https://sn.coinafrique.com/categorie/moutons?page=3","110 000CFA","Brebis","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4141471_uploaded_image1_1679321283.jpg"
"1772096821-1060","https://sn.coinafrique.com/categorie/moutons?page=3","400 000CFA","Mouton femelle Ladoum","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4127293_uploaded_image1_1678381991.jpg"
"1772096821-1061","https://sn.coinafrique.com/categorie/moutons?page=3","125 000CFA","Agnelle Ladoum","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4124306_uploaded_image1_1678211736.jpg"
"1772096821-1062","https://sn.coinafrique.com/categorie/moutons?page=3","150 000CFA","Moutons","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4100015_uploaded_image1_1676717834.jpg"
"1772096821-1063","https://sn.coinafrique.com/categorie/moutons?page=3","120 000CFA","Moutons","Pikine, Sénégal","https://images.coinafrique.com/thumb_4069918_uploaded_image1_1675008490.jpg"
"1772096821-1064","https://sn.coinafrique.com/categorie/moutons?page=3","130 000CFA","Moutons","Pikine, Sénégal","https://images.coinafrique.com/thumb_4067794_uploaded_image1_1674832065.jpg"
"1772096821-1065","https://sn.coinafrique.com/categorie/moutons?page=3","Prix sur demande","Mouton ladoum","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4061084_uploaded_image1_1674422780.jpg"
"1772096821-1066","https://sn.coinafrique.com/categorie/moutons?page=3","Prix sur demande","Mouton femelle Ladoum","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4061067_uploaded_image1_1674421753.jpg"
"1772096821-1067","https://sn.coinafrique.com/categorie/moutons?page=3","350 000CFA","Mouton  agnelle","Dakar, Sénégal","https://images.coinafrique.com/thumb_4060011_uploaded_image1_1674334569.jpg"
"1772096821-1068","https://sn.coinafrique.com/categorie/moutons?page=3","300 000CFA","Mouton ladoum","Diourbel, Sénégal","https://images.coinafrique.com/thumb_4055616_uploaded_image1_1674061476.jpg"
"1772096821-1069","https://sn.coinafrique.com/categorie/moutons?page=3","300 000CFA","Mouton Ladoum","Diourbel, Sénégal","https://images.coinafrique.com/thumb_4055594_uploaded_image1_1674060909.jpg"
"1772096821-1070","https://sn.coinafrique.com/categorie/moutons?page=3","90 000CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4045236_uploaded_image1_1673453334.jpg"
"1772096821-1071","https://sn.coinafrique.com/categorie/moutons?page=3","Prix sur demande","Mouton ladoum","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4045097_uploaded_image1_1673450121.jpg"
"1772096836-1072","https://sn.coinafrique.com/categorie/moutons?page=2","350 000CFA","Mouton Ladoum","Mbour, Sénégal","https://images.coinafrique.com/thumb_4905476_uploaded_image1_1724281103.jpg"
"1772096836-1073","https://sn.coinafrique.com/categorie/moutons?page=2","250 000CFA","Ladoum Mix","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4885680_uploaded_image1_1723205050.jpg"
"1772096836-1074","https://sn.coinafrique.com/categorie/moutons?page=2","75 000CFA","Mouton","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4879970_uploaded_image1_1722945913.jpg"
"1772096836-1075","https://sn.coinafrique.com/categorie/moutons?page=2","Prix sur demande","Mouton","Niaga, Sénégal","https://images.coinafrique.com/thumb_4853595_uploaded_image1_1721562658.jpg"
"1772096836-1076","https://sn.coinafrique.com/categorie/moutons?page=2","400 000CFA","Femelle ladoum noir et blanc","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4852565_uploaded_image1_1721485586.jpg"
"1772096836-1077","https://sn.coinafrique.com/categorie/moutons?page=2","400 000CFA","Femelle Ladoum","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4848659_uploaded_image1_1721291754.jpg"
"1772096836-1078","https://sn.coinafrique.com/categorie/moutons?page=2","Prix sur demande","Mouton Ladoum","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4840583_uploaded_image1_1720818332.jpg"
"1772096836-1079","https://sn.coinafrique.com/categorie/moutons?page=2","160 000CFA","Mouton","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4789073_uploaded_image1_1718035599.jpg"
"1772096836-1080","https://sn.coinafrique.com/categorie/moutons?page=2","225 000CFA","Mouton","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4794716_uploaded_image1_1718315507.jpg"
"1772096836-1081","https://sn.coinafrique.com/categorie/moutons?page=2","250 000CFA","Mouton tabaski","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4786370_uploaded_image1_1717857322.jpg"
"1772096836-1082","https://sn.coinafrique.com/categorie/moutons?page=2","225 000CFA","Mouton","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4794035_uploaded_image1_1718284983.jpg"
"1772096836-1083","https://sn.coinafrique.com/categorie/moutons?page=2","250 000CFA","Mouton Tabaski","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4785437_uploaded_image1_1717797271.jpg"
"1772096836-1084","https://sn.coinafrique.com/categorie/moutons?page=2","170 000CFA","Mouton","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4785428_uploaded_image1_1717796909.jpg"
"1772096836-1085","https://sn.coinafrique.com/categorie/moutons?page=2","265 000CFA","Mouton tabaski Azawat","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4785420_uploaded_image1_1717796700.jpg"
"1772096836-1086","https://sn.coinafrique.com/categorie/moutons?page=2","4 700CFA","Foin","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4807498_uploaded_image1_1719210756.jpg"
"1772096836-1087","https://sn.coinafrique.com/categorie/moutons?page=2","Prix sur demande","Mouton ladoum","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4754458_uploaded_image1_1716290235.jpg"
"1772096836-1088","https://sn.coinafrique.com/categorie/moutons?page=2","150CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4795886_uploaded_image1_1718392315.jpg"
"1772096836-1089","https://sn.coinafrique.com/categorie/moutons?page=2","320CFA","Moutons","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4792297_uploaded_image1_1718199825.jpg"
"1772096836-1090","https://sn.coinafrique.com/categorie/moutons?page=2","270 000CFA","Mouton","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4789672_uploaded_image1_1718065178.jpg"
"1772096836-1091","https://sn.coinafrique.com/categorie/moutons?page=2","300CFA","Bélier","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4788927_uploaded_image1_1718028874.jpg"
"1772096836-1092","https://sn.coinafrique.com/categorie/moutons?page=2","350 000CFA","Mouton","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4787372_uploaded_image1_1717941182.jpg"
"1772096836-1093","https://sn.coinafrique.com/categorie/moutons?page=2","195 000CFA","Mouton","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4787368_uploaded_image1_1717940799.jpg"
"1772096836-1094","https://sn.coinafrique.com/categorie/moutons?page=2","160 000CFA","Mouton Azawat","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_4780599_uploaded_image1_1717584331.jpg"
"1772096836-1095","https://sn.coinafrique.com/categorie/moutons?page=2","275 000CFA","Mouton","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4777249_uploaded_image1_1717432764.jpg"
"1772096836-1096","https://sn.coinafrique.com/categorie/moutons?page=2","320CFA","Moutons de Tabaski","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4777233_uploaded_image1_1717432319.jpg"
"1772096836-1097","https://sn.coinafrique.com/categorie/moutons?page=2","120 000CFA","Moutons","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1772096836-1098","https://sn.coinafrique.com/categorie/moutons?page=2","125 000CFA","Mouton","Gassane, Sénégal","https://images.coinafrique.com/thumb_4769840_uploaded_image1_1717055825.jpg"
"1772096836-1099","https://sn.coinafrique.com/categorie/moutons?page=2","90 000CFA","Mouton","Niaga, Sénégal","https://images.coinafrique.com/thumb_4767940_uploaded_image1_1716976497.jpg"
"1772096836-1100","https://sn.coinafrique.com/categorie/moutons?page=2","300 000CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4766880_uploaded_image1_1716912783.jpg"
"1772096836-1101","https://sn.coinafrique.com/categorie/moutons?page=2","Prix sur demande","Mouton","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_4757844_uploaded_image1_1716459279.jpg"
"1772096836-1102","https://sn.coinafrique.com/categorie/moutons?page=2","150 000CFA","Mouton","Diourbel, Sénégal","https://images.coinafrique.com/thumb_4748231_uploaded_image1_1715934057.jpg"
"1772096836-1103","https://sn.coinafrique.com/categorie/moutons?page=2","275 000CFA","Mouton","Sipres, Dakar, Sénégal","https://images.coinafrique.com/thumb_4747250_uploaded_image1_1715876701.jpg"
"1772096836-1104","https://sn.coinafrique.com/categorie/moutons?page=2","500CFA","Mouton","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4741757_uploaded_image1_1715629546.jpg"
"1772096836-1105","https://sn.coinafrique.com/categorie/moutons?page=2","375 000CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4741635_uploaded_image1_1715623935.jpg"
"1772096836-1106","https://sn.coinafrique.com/categorie/moutons?page=2","175 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_4731309_uploaded_image1_1715104342.jpg"
"1772096836-1107","https://sn.coinafrique.com/categorie/moutons?page=2","Prix sur demande","Mouton Ladoum","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_4719240_uploaded_image1_1714554654.jpg"
"1772096836-1108","https://sn.coinafrique.com/categorie/moutons?page=2","300 000CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4725591_uploaded_image1_1714828482.jpg"
"1772096836-1109","https://sn.coinafrique.com/categorie/moutons?page=2","275CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4725589_uploaded_image1_1714828398.jpg"
"1772096836-1110","https://sn.coinafrique.com/categorie/moutons?page=2","300 000CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4725585_uploaded_image1_1714828278.jpg"
"1772096836-1111","https://sn.coinafrique.com/categorie/moutons?page=2","Prix sur demande","Mouton","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_4680580_uploaded_image1_1712496965.jpg"
"1772096836-1112","https://sn.coinafrique.com/categorie/moutons?page=2","190 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_4721636_uploaded_image1_1714655385.jpg"
"1772096836-1113","https://sn.coinafrique.com/categorie/moutons?page=2","220 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_4721626_uploaded_image1_1714655032.jpg"
"1772096836-1114","https://sn.coinafrique.com/categorie/moutons?page=2","280 000CFA","Mouton Azawat","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4715180_uploaded_image1_1714322575.jpg"
"1772096836-1115","https://sn.coinafrique.com/categorie/moutons?page=2","1 300 000CFA","Mouton Ladoum","Thies, Sénégal","https://images.coinafrique.com/thumb_4705081_uploaded_image2_1713794349.jpeg"
"1772096836-1116","https://sn.coinafrique.com/categorie/moutons?page=2","350 000CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4703542_uploaded_image1_1713713023.jpg"
"1772096836-1117","https://sn.coinafrique.com/categorie/moutons?page=2","500 000CFA","Mouton Ladoum","Dakar, Sénégal","https://images.coinafrique.com/thumb_4703472_uploaded_image1_1713709692.jpg"
"1772096836-1118","https://sn.coinafrique.com/categorie/moutons?page=2","385 000CFA","Mouton soudanais","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4678969_uploaded_image1_1712396340.jpg"
"1772096836-1119","https://sn.coinafrique.com/categorie/moutons?page=2","275 000CFA","Mouton tchadienne","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4678964_uploaded_image1_1712396100.jpg"
"1772096836-1120","https://sn.coinafrique.com/categorie/moutons?page=2","320 000CFA","Mouton","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4677640_uploaded_image1_1712323497.jpg"
"1772096836-1121","https://sn.coinafrique.com/categorie/moutons?page=2","250CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_4671961_uploaded_image1_1712077263.jpg"
"1772096836-1122","https://sn.coinafrique.com/categorie/moutons?page=2","200 000CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4666295_uploaded_image1_1711750194.jpg"
"1772096836-1123","https://sn.coinafrique.com/categorie/moutons?page=2","Prix sur demande","Mouton ladoum","Dakar, Sénégal","https://images.coinafrique.com/thumb_4635646_uploaded_image1_1710109869.jpg"
"1772096836-1124","https://sn.coinafrique.com/categorie/moutons?page=2","750 000CFA","Mouton  ladoum","Thies, Sénégal","https://images.coinafrique.com/thumb_4600147_uploaded_image1_1708304604.jpg"
"1772096836-1125","https://sn.coinafrique.com/categorie/moutons?page=2","175 000CFA","Mouton Ladoum métisse","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4574584_uploaded_image1_1706868441.jpg"
"1772096836-1126","https://sn.coinafrique.com/categorie/moutons?page=2","200 000CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4536120_uploaded_image1_1704815810.jpg"
"1772096836-1127","https://sn.coinafrique.com/categorie/moutons?page=2","250 000CFA","Mouton","Thies, Sénégal","https://images.coinafrique.com/thumb_4530463_uploaded_image1_1704536315.jpg"
